Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Bcl7b	1	0.1	0.1	0	0	1	2	7	0.0936909	0.8	-0.8	0.137549446697712	0.123300472274156	0	FALSE	3749	13299	12342
Sema3a	1	0.1	0.1	0	0	1	4	5	0.281334	0.6	-0.6	0.888738671073056	0.0238141376345922	0	FALSE	4468	11159	12343
Fggy	1	0.1	0.1	0	1	0	5	4	0.2810313	0.6	-0.6	0.849256421811627	0.0238141376345922	0	FALSE	4468	11160	12344
1700102P08Rik	1	0.1	0.1	0	1	0	4	5	0.28059	0.6	0.6	0.419833758950478	0.0238141376345922	0	FALSE	4468	11162	12345
Cidea	1	0.167	0.1	4	1	0	2	3	0.280332333333333	0.666666666666667	0.666666666666667	0.981948825797406	0.0238141376345922	0	FALSE	4468	11164	12346
Fcgrt	1	0.1	0.1	0	0	1	4	5	0.280326	0.6	-0.6	0.891492664363327	0.0238141376345922	0	FALSE	4468	11166	12347
B3gnt4	1	0.1	0.1	0	0	1	5	4	0.280309	0.6	0.6	0.2623804516549	0.0238141376345922	0	FALSE	4468	11167	12348
Sbk3	1	0.167	0.1	4	0	1	2	3	0.28030165	0.666666666666667	-0.666666666666667	0.826723749436683	0.0238141376345922	0	FALSE	4468	11168	12349
Trmo	1	0.1	0.1	0	0	1	4	5	0.28024	0.6	-0.6	0.0948875870011517	0.0238141376345922	0	FALSE	4468	11169	12350
8030462N17Rik	1	0.111	0.1	1	0	1	2	6	0.173057777777778	0.777777777777778	-0.777777777777778	0.0548295027790296	0.115814206435707	0	FALSE	4111	12139	12351
Ovol1	1	0.111	0.1	1	0	1	4	4	0.280111111111111	0.555555555555556	-0.555555555555556	0.482825096389765	0.0238141376345922	0	FALSE	4468	11170	12352
Adamts10	1	0.1	0.1	0	1	0	5	4	0.279952	0.6	-0.6	0.463897651594812	0.0238141376345922	0	FALSE	4468	11172	12353
Cxadr	1	0.1	0.1	0	0	1	5	4	0.27983293	0.6	0.6	0.914976716238546	0.0238141376345922	0	FALSE	4468	11173	12354
Ryk	1	0.1	0.1	0	1	0	3	6	0.27975	0.7	0.7	0.589855290170748	0.0238141376345922	0	FALSE	4468	11174	12355
Cmc2	1	0.1	0.1	0	0	1	6	3	0.2797416	0.7	0.7	0.245405838465775	0.0238141376345922	0	FALSE	4468	11175	12356
Fbln5	1	0.143	0.1	3	0	1	6	0	0.27951	1	1	0.916704221120625	0.0238141376345922	0	FALSE	4468	11176	12357
Ankrd9	1	0.111	0.1	1	0	0	7	2	0.2793	0.777777777777778	0.777777777777778	0.395223073456512	0.0238141376345922	0	FALSE	4468	11178	12358
Paqr8	1	0.1	0.1	0	1	0	4	5	0.278855	0.6	0.6	0.644159030594362	0.0238141376345922	0	FALSE	4468	11179	12359
Get1	1	1	0.1	9	0	0	0	1	0.2788	1	-1	NA	0.0238141376345922	0	FALSE	4468	11180	12360
Marveld3	1	0.125	0.1	2	1	0	4	3	0.27855375	0.625	-0.625	0.73847078263482	0.0238141376345922	0	FALSE	4468	11182	12361
Slc2a9	1	0.1	0.1	0	0	1	4	5	0.278233	0.6	-0.6	0.623003354864554	0.0238141376345922	0	FALSE	4468	11185	12362
Mecom	1	0.125	0.1	2	0	1	5	2	0.277945	0.75	0.75	0.917330128686596	0.0238141376345922	0	FALSE	4468	11186	12363
2700081O15Rik	1	0.111	0.1	1	1	0	4	4	0.277724666666667	0.555555555555556	0.555555555555556	0.529317510390066	0.0238141376345922	0	FALSE	4468	11187	12364
Nup37	1	0.1	0.1	0	0	1	5	4	0.277415	0.6	0.6	0.513519603424966	0.0238141376345922	0	FALSE	4468	11188	12365
Syk	1	0.1	0.1	0	0	1	6	3	0.2771904	0.7	0.7	0.735241099594412	0.0238141376345922	0	FALSE	4468	11189	12366
Mro	1	0.125	0.1	2	1	0	4	3	0.277085	0.625	-0.625	0.611436583045416	0.0238141376345922	0	FALSE	4468	11190	12367
Mob3b	1	0.1	0.1	0	0	1	7	2	0.277054	0.8	0.8	0.734464974212608	0.0238141376345922	0	FALSE	4468	11191	12368
Alox15	1	0.1	0.1	0	0	1	6	3	0.276984	0.7	0.7	0.848280006008713	0.0238141376345922	0	FALSE	4468	11192	12369
Rnf40	1	0.1	0.1	0	0	1	5	4	0.1436518	0.6	0.6	0.0352260778128286	0.118810530942698	0	FALSE	3965	12612	12370
Ginm1	1	0.1	0.1	0	1	0	3	6	0.27697	0.7	0.7	0.350833708877873	0.0238141376345922	0	FALSE	4468	11193	12371
Gpcpd1	1	0.1	0.1	0	0	1	2	7	0.276947	0.8	-0.8	0.820164238145311	0.0238141376345922	0	FALSE	4468	11194	12372
Blm	1	0.1	0.1	0	0	1	5	4	0.2768684	0.6	0.6	0.634469981473136	0.0238141376345922	0	FALSE	4468	11195	12373
Ahcy	1	0.111	0.1	1	0	1	7	1	0.276503333333333	0.888888888888889	0.888888888888889	0.7312352911722	0.0238141376345922	0	FALSE	4468	11197	12374
Rad51b	1	0.1	0.1	0	0	1	5	4	0.27613	0.6	0.6	0.94860047068249	0.0238141376345922	0	FALSE	4468	11200	12375
Slc25a16	1	0.1	0.1	0	1	0	2	7	0.276095	0.8	0.8	0.280757097791798	0.0238141376345922	0	FALSE	4468	11201	12376
Col4a6	1	0.125	0.1	2	1	0	4	3	0.275675	0.625	-0.625	0.865029292474087	0.0238141376345922	0	FALSE	4468	11202	12377
Gtf2e2	1	0.1	0.1	0	0	1	2	7	0.2755078	0.8	-0.8	0.276200490711532	0.0238141376345922	0	FALSE	4468	11203	12378
Slc25a53	1	0.1	0.1	0	1	0	5	4	0.275427	0.6	-0.6	0.466952080516749	0.0238141376345922	0	FALSE	4468	11204	12379
Itgb8	1	0.167	0.1	4	0	0	4	2	0.275108333333333	0.666666666666667	0.666666666666667	0.787216463872615	0.0238141376345922	0	FALSE	4468	11205	12380
Pdcd10	1	0.1	0.1	0	0	1	5	4	0.2747836	0.6	0.6	0.115267137349156	0.0238141376345922	0	FALSE	4468	11208	12381
Chpf2	1	0.111	0.1	1	1	0	6	2	0.27473	0.777777777777778	-0.777777777777778	0.186194982724951	0.0238141376345922	0	FALSE	4468	11209	12382
Zgrf1	1	0.1	0.1	0	0	1	5	4	0.2746323	0.6	0.6	0.431826147914476	0.0238141376345922	0	FALSE	4468	11210	12383
Klhl17	1	0.1	0.1	0	0	1	4	5	0.2744947	0.6	-0.6	0.0721045515998197	0.0238141376345922	0	FALSE	4468	11211	12384
Slc45a3	1	0.1	0.1	0	1	0	4	5	0.274374	0.6	0.6	0.921436082319363	0.0238141376345922	0	FALSE	4468	11212	12385
1700001P01Rik	0	0	0	2	0	1	3	4	0.32657875	0.625	-0.625	0.509438686094838	0.134310811813669	0	FALSE	3276	15292	12386
Ccdc39	1	0.1	0.1	0	1	0	5	4	0.27437	0.6	-0.6	0.527840368534375	0.0238141376345922	0	FALSE	4468	11213	12387
Arsg	1	0.1	0.1	0	1	0	7	2	0.274261	0.8	-0.8	0.601221771568775	0.0238141376345922	0	FALSE	4468	11214	12388
Sharpin	1	0.1	0.1	0	1	0	4	5	0.178181	0.6	0.6	0.10345000250363	0.114973015009632	0	FALSE	4151	12072	12389
Drd1	1	0.143	0.1	3	1	0	4	2	0.27413	0.714285714285714	-0.714285714285714	0.902108056682189	0.0238141376345922	0	FALSE	4468	11216	12390
Atp2a3	1	0.1	0.1	0	1	0	6	3	0.274101	0.7	-0.7	0.914976716238546	0.0238141376345922	0	FALSE	4468	11217	12391
Slc39a10	1	0.1	0.1	0	0	1	5	4	0.27357378	0.6	0.6	0.643357868909919	0.0238141376345922	0	FALSE	4468	11220	12392
Slc26a8	1	0.1	0.1	0	0	1	3	6	0.2733249	0.7	-0.7	0.334384858044164	0.0238141376345922	0	FALSE	4468	11222	12393
Cela1	1	0.1	0.1	0	1	0	4	5	0.273253	0.6	0.6	0.884307245505984	0.0238141376345922	0	FALSE	4468	11223	12394
Gria1	1	0.125	0.1	2	0	1	0	7	0.27305125	1	-1	0.907565970657453	0.0238141376345922	0	FALSE	4468	11224	12395
Mapk12	1	0.1	0.1	0	0	1	4	5	0.272885	0.6	-0.6	0.782935256121376	0.0238141376345922	0	FALSE	4468	11225	12396
Chl1	1	0.1	0.1	0	0	1	4	5	0.2727837	0.6	-0.6	0.963221671423564	0.0238141376345922	0	FALSE	4468	11226	12397
Adam1a	1	0.1	0.1	0	1	0	3	6	0.272569	0.7	0.7	0.465600120174253	0.0238141376345922	0	FALSE	4468	11227	12398
Shcbp1l	0	0	0	0	0	1	5	4	0.3294304	0.6	0.6	0.398853337339142	0.134121052165117	0	FALSE	3283	15280	12399
Cybb	1	0.1	0.1	0	0	1	5	4	0.272547	0.6	0.6	0.982048971007962	0.0238141376345922	0	FALSE	4468	11228	12400
Kif26b	1	0.125	0.1	2	1	0	2	5	0.27214	0.75	0.75	0.862750988933954	0.0238141376345922	0	FALSE	4468	11230	12401
Adgrl1	1	0.1	0.1	0	0	1	6	3	0.272122176	0.7	0.7	0.524610685493966	0.0238141376345922	0	FALSE	4468	11231	12402
Gm4791	1	1	0.1	9	1	0	0	0	0.2719	1	1	NA	0.0238141376345922	0	FALSE	4468	11232	12403
Efcab10	0	0	0	4	0	1	3	2	0.754433333333333	0.666666666666667	0.666666666666667	0.612988833809023	0.12557049572689	0	FALSE	3640	13787	12404
Peli3	1	0.111	0.1	1	1	0	3	5	0.271568888888889	0.666666666666667	0.666666666666667	0.433428471283361	0.0238141376345922	0	FALSE	4468	11233	12405
Nmi	1	0.1	0.1	0	1	0	2	7	0.271329	0.8	0.8	0.728130789644985	0.0238141376345922	0	FALSE	4468	11234	12406
Mrpl14	1	0.1	0.1	0	0	1	7	2	0.136101	0.8	0.8	0.158429723098493	0.119539696050862	0	FALSE	3931	12769	12407
Smtnl1	1	0.2	0.1	5	0	1	2	2	0.270898	0.6	-0.6	0.696134394872565	0.0238141376345922	0	FALSE	4468	11236	12408
Tmem53	1	0.1	0.1	0	1	0	3	6	0.2699356	0.7	0.7	0.535000751089079	0.0238141376345922	0	FALSE	4468	11237	12409
Tlcd2	1	0.1	0.1	0	1	0	6	3	0.269893	0.7	-0.7	0.814280707025187	0.0238141376345922	0	FALSE	4468	11239	12410
Zfp423	1	0.125	0.1	2	0	1	4	3	0.1513225	0.625	0.625	0.604251164188073	0.117406437992149	0	FALSE	4028	12467	12411
Dgki	1	0.1	0.1	0	1	0	3	6	0.26967754	0.7	0.7	0.589980471683942	0.0238141376345922	0	FALSE	4468	11241	12412
Sorbs3	1	0.125	0.1	2	1	0	4	3	0.269387625	0.625	-0.625	0.61028491312403	0.0238141376345922	0	FALSE	4468	11242	12413
Ankrd12	1	0.1	0.1	0	1	0	6	3	0.2690279	0.7	-0.7	0.502854138500826	0.0238141376345922	0	FALSE	4468	11244	12414
Pdgfrl	0	0	0	1	1	0	4	4	0.233945555555556	0.555555555555556	0.555555555555556	0.899854789444695	0.136753387687397	0	FALSE	3190	15749	12415
Siva1	1	0.1	0.1	0	0	1	4	5	0.268903	0.6	-0.6	0.507535927094287	0.0238141376345922	0	FALSE	4468	11245	12416
Oxr1	1	0.111	0.1	1	0	0	3	6	0.268736777777778	0.666666666666667	-0.666666666666667	0.41595313204146	0.0238141376345922	0	FALSE	4468	11246	12417
Alpi	1	0.25	0.1	6	1	0	2	1	0.268445	0.75	-0.75	0.199739622452556	0.0238141376345922	0	FALSE	4468	11247	12418
Cibar2	0	0	0	9	0	0	0	1	0.5161	1	-1	NA	0.129114468180947	0	FALSE	3482	14432	12419
Col1a2	1	0.143	0.1	3	1	0	4	2	0.268152857142857	0.714285714285714	-0.714285714285714	0.980246357217966	0.0238141376345922	0	FALSE	4468	11248	12420
Grb14	1	0.1	0.1	0	0	1	4	5	0.268146	0.6	-0.6	0.855089880326473	0.0238141376345922	0	FALSE	4468	11249	12421
Egflam	1	0.125	0.1	2	0	1	3	4	0.2679825	0.625	-0.625	0.702819087677132	0.0238141376345922	0	FALSE	4468	11251	12422
Oxld1	1	0.1	0.1	0	0	1	3	6	0.267811	0.7	-0.7	0.380351509689049	0.0238141376345922	0	FALSE	4468	11252	12423
Trmt13	1	0.1	0.1	0	0	1	5	4	0.2673283	0.6	0.6	0.126808872865655	0.0238141376345922	0	FALSE	4468	11253	12424
Pcdha3	1	0.143	0.1	3	1	0	3	3	0.267301428571429	0.571428571428571	0.571428571428571	NA	0.0238141376345922	0	FALSE	4468	11254	12425
Inafm1	1	0.1	0.1	0	1	0	6	3	0.267216	0.7	-0.7	0.43260227329628	0.0238141376345922	0	FALSE	4468	11255	12426
Clca3b	1	0.333	0.1	7	0	1	2	0	0.26716	1	1	0.484352310850734	0.0238141376345922	0	FALSE	4468	11257	12427
Map3k15	1	0.111	0.1	1	1	0	3	5	0.267013333333333	0.666666666666667	0.666666666666667	0.461944819988984	0.0238141376345922	0	FALSE	4468	11258	12428
Prps1l3	1	0.111	0.1	1	0	0	4	5	0.266984444444444	0.555555555555556	-0.555555555555556	0.300961394021331	0.0238141376345922	0	FALSE	4468	11259	12429
S1pr4	0	0	0	0	0	1	1	8	0.3667475	0.9	-0.9	0.577287066246057	0.13275880967705	0	FALSE	3334	15089	12430
Fsbp	1	0.125	0.1	2	0	0	7	1	0.26666125	0.875	0.875	NA	0.0238141376345922	0	FALSE	4468	11260	12431
Hint2	1	0.1	0.1	0	1	0	4	5	0.266233	0.6	0.6	0.267187421761554	0.0238141376345922	0	FALSE	4468	11262	12432
Mpzl3	1	0.111	0.1	1	0	0	3	6	0.266176666666667	0.666666666666667	-0.666666666666667	0.640628911922287	0.0238141376345922	0	FALSE	4468	11263	12433
Sec23a	1	0.1	0.1	0	0	1	3	6	0.2661273	0.7	-0.7	0.164839016574032	0.0238141376345922	0	FALSE	4468	11264	12434
Zfp764	1	0.125	0.1	2	0	0	4	4	0.26581	0.5	-0.5	0.128386159931901	0.0238141376345922	0	FALSE	4468	11265	12435
Cdca7l	1	0.1	0.1	0	0	1	5	4	0.265794	0.6	0.6	0.732662360422613	0.0238141376345922	0	FALSE	4468	11266	12436
Wdr90	1	0.1	0.1	0	0	1	5	4	0.2656246	0.6	0.6	0.343548144809974	0.0238141376345922	0	FALSE	4468	11267	12437
Kcnj5	1	0.143	0.1	3	1	0	4	2	0.265566285714286	0.714285714285714	-0.714285714285714	0.766736768314055	0.0238141376345922	0	FALSE	4468	11268	12438
Otud1	1	0.1	0.1	0	1	0	5	4	0.2653	0.6	-0.6	0.62798557908968	0.0238141376345922	0	FALSE	4468	11269	12439
Nsg1	1	0.1	0.1	0	1	0	7	2	0.265241	0.8	-0.8	0.746282109058134	0.0238141376345922	0	FALSE	4468	11271	12440
Dip2b	1	0.1	0.1	0	1	0	3	6	0.1470984	0.7	0.7	0.150743578188373	0.117885180790935	0	FALSE	4011	12556	12441
Nell2	1	0.125	0.1	2	0	1	4	3	0.2651495	0.625	0.625	0.833258224425417	0.0238141376345922	0	FALSE	4468	11272	12442
Myof	1	0.1	0.1	0	0	1	1	8	0.265023	0.9	-0.9	0.916704221120625	0.0238141376345922	0	FALSE	4468	11273	12443
Smim8	1	0.1	0.1	0	0	1	4	5	0.264256	0.6	-0.6	0.236092333884132	0.0238141376345922	0	FALSE	4468	11274	12444
Oaf	1	0.1	0.1	0	1	0	5	4	0.264115	0.6	-0.6	0.815307195433378	0.0238141376345922	0	FALSE	4468	11275	12445
Ribc1	1	0.1	0.1	0	0	1	4	5	0.264042	0.6	-0.6	0.293500575834961	0.0238141376345922	0	FALSE	4468	11276	12446
Bag2	1	0.1	0.1	0	1	0	4	5	0.2639217	0.6	0.6	0.534725351760052	0.0238141376345922	0	FALSE	4468	11277	12447
Klhl34	1	0.167	0.1	4	0	0	3	3	0.26392	0.5	-0.5	0.54691803114516	0.0238141376345922	0	FALSE	4468	11278	12448
Trim16	1	0.1	0.1	0	1	0	4	5	0.263881	0.6	0.6	0.702994341795604	0.0238141376345922	0	FALSE	4468	11279	12449
Pex11a	1	0.1	0.1	0	0	1	4	5	0.263807	0.6	-0.6	0.584147013169095	0.0238141376345922	0	FALSE	4468	11280	12450
Osmr	1	0.143	0.1	3	1	0	4	2	0.202340142857143	0.714285714285714	-0.714285714285714	0.982149116218517	0.111778341758652	0	FALSE	4278	11782	12451
Rnf180	1	0.1	0.1	0	1	0	4	5	0.26339	0.6	0.6	0.643908667567974	0.0238141376345922	0	FALSE	4468	11282	12452
Fam214b	1	0.1	0.1	0	1	0	1	8	0.263231	0.9	0.9	0.445896549997496	0.0238141376345922	0	FALSE	4468	11283	12453
Kcnb2	1	0.143	0.1	3	0	1	1	5	0.263201428571429	0.857142857142857	-0.857142857142857	0.567973561664413	0.0238141376345922	0	FALSE	4468	11284	12454
BC048562	1	0.5	0.1	8	0	1	0	1	0.2631	1	-1	0.02666366231035	0.0238141376345922	0	FALSE	4468	11285	12455
Foxn3	1	0.111	0.1	1	0	0	6	3	0.163366666666667	0.666666666666667	0.666666666666667	0.365855490461169	0.115814206435707	0	FALSE	4111	12266	12456
Chm	1	0.1	0.1	0	0	1	3	6	0.2628602	0.7	-0.7	0.204847028190877	0.0238141376345922	0	FALSE	4468	11287	12457
Tlr2	1	0.1	0.1	0	0	1	5	4	0.262619	0.6	0.6	0.969455710780632	0.0238141376345922	0	FALSE	4468	11288	12458
Pik3c2a	1	0.1	0.1	0	1	0	4	5	0.262495	0.6	0.6	0.434905613139052	0.0238141376345922	0	FALSE	4468	11289	12459
Cmc4	1	0.1	0.1	0	0	1	8	1	0.262183	0.9	0.9	0.174553101997897	0.0238141376345922	0	FALSE	4468	11292	12460
Dynlt1f	0	0	0	2	0	0	6	2	0.108746125	0.75	0.75	NA	0.141739137520738	0	FALSE	3019	16712	12461
Foxs1	1	0.111	0.1	1	1	0	4	4	0.262141111111111	0.555555555555556	0.555555555555556	0.611036002203195	0.0238141376345922	0	FALSE	4468	11293	12462
Spag6l	0	0	0	2	0	0	5	3	0.352075775	0.625	0.625	0.734765409844274	0.132938624611509	0	FALSE	3327	15167	12463
Cygb	1	0.125	0.1	2	1	0	4	3	0.26207125	0.625	-0.625	0.867858394672275	0.0238141376345922	0	FALSE	4468	11294	12464
Slc26a2	1	0.1	0.1	0	0	1	5	4	0.261482	0.6	0.6	0.510365029292474	0.0238141376345922	0	FALSE	4468	11295	12465
Fancf	1	0.111	0.1	1	0	0	7	2	0.261112111111111	0.777777777777778	0.777777777777778	0.443768464273196	0.0238141376345922	0	FALSE	4468	11298	12466
Zfp78	1	0.1	0.1	0	0	1	4	5	0.260806	0.6	-0.6	0.340744078914426	0.0238141376345922	0	FALSE	4468	11300	12467
Sdr42e1	1	0.1	0.1	0	0	1	5	4	0.2603974	0.6	0.6	0.542987331630865	0.0238141376345922	0	FALSE	4468	11301	12468
Ankrd26	1	0.1	0.1	0	0	1	7	2	0.260134	0.8	0.8	0.363101497170898	0.0238141376345922	0	FALSE	4468	11303	12469
Prickle4	1	0.125	0.1	2	0	0	3	5	0.26009125	0.625	-0.625	0.282734965700265	0.0238141376345922	0	FALSE	4468	11304	12470
Kcnu1	1	0.125	0.1	2	0	1	1	6	0.25943	0.875	-0.875	0.57721195733814	0.0238141376345922	0	FALSE	4468	11307	12471
Gdap1l1	1	0.1	0.1	0	1	0	3	6	0.259382	0.7	0.7	0.588052676380752	0.0238141376345922	0	FALSE	4468	11308	12472
Smco4	1	0.1	0.1	0	0	1	2	7	0.259273	0.8	-0.8	0.734990736568024	0.0238141376345922	0	FALSE	4468	11309	12473
Luzp2	1	0.143	0.1	3	1	0	3	3	0.259267142857143	0.571428571428571	0.571428571428571	0.784162034950678	0.0238141376345922	0	FALSE	4468	11310	12474
Ccdc126	1	0.1	0.1	0	0	1	4	5	0.259262	0.6	-0.6	0.466476390766612	0.0238141376345922	0	FALSE	4468	11311	12475
Ap1s2	1	0.111	0.1	1	0	0	4	5	0.259222222222222	0.555555555555556	-0.555555555555556	0.686795853988283	0.0238141376345922	0	FALSE	4468	11312	12476
Tmem211	0	0	0	3	1	0	3	3	0.748057142857143	0.571428571428571	0.571428571428571	0.218541885734315	0.125049881343231	0	FALSE	3665	13791	12477
Haghl	1	0.1	0.1	0	1	0	5	4	0.2000244	0.6	-0.6	0.297230984928146	0.111778341758652	0	FALSE	4278	11816	12478
Cacna1d	1	0.1	0.1	0	1	0	5	4	0.2583213	0.6	-0.6	0.70862750988934	0.0238141376345922	0	FALSE	4468	11316	12479
Krt80	0	0	0	2	0	1	4	3	0.6848	0.625	0.625	0.875143958740173	0.125618679307022	0	FALSE	3639	13895	12480
Clu	1	0.125	0.1	2	1	0	5	2	0.25663375	0.75	-0.75	0.987982574733363	0.0238141376345922	0	FALSE	4468	11321	12481
Sec11c	1	0.1	0.1	0	0	1	3	6	0.256584	0.7	-0.7	0.437409243402934	0.0238141376345922	0	FALSE	4468	11322	12482
Atg4a	1	0.1	0.1	0	0	1	4	5	0.2565574	0.6	-0.6	0.244504531570778	0.0238141376345922	0	FALSE	4468	11323	12483
Tasor	1	1	0.1	9	0	0	0	1	0.2564	1	-1	NA	0.0238141376345922	0	FALSE	4468	11324	12484
Thsd7b	1	0.167	0.1	4	0	0	1	5	0.256140166666667	0.833333333333333	-0.833333333333333	0.658354614190576	0.0238141376345922	0	FALSE	4468	11326	12485
Ptgr1	1	0.1	0.1	0	1	0	5	4	0.256087	0.6	-0.6	0.875294176556006	0.0238141376345922	0	FALSE	4468	11327	12486
Zfp217	1	0.1	0.1	0	0	1	5	4	0.2558442	0.6	0.6	0.512643332832607	0.0238141376345922	0	FALSE	4468	11328	12487
Otog	1	0.167	0.1	4	0	1	3	2	0.25574	0.666666666666667	0.666666666666667	0.538681087576987	0.0238141376345922	0	FALSE	4468	11329	12488
Prune2	1	0.1	0.1	0	1	0	3	6	0.2551703	0.7	0.7	0.868934955685744	0.0238141376345922	0	FALSE	4468	11331	12489
Myt1l	1	0.125	0.1	2	0	1	2	5	0.2550995	0.75	-0.75	0.790496219518302	0.0238141376345922	0	FALSE	4468	11332	12490
Dipk1a	1	1	0.1	9	0	0	1	0	0.2546	1	1	NA	0.0238141376345922	0	FALSE	4468	11333	12491
Tmem45a	1	0.125	0.1	2	0	1	5	2	0.25459	0.75	0.75	0.911421561263833	0.0238141376345922	0	FALSE	4468	11334	12492
Slc22a21	1	0.1	0.1	0	1	0	5	4	0.254553	0.6	-0.6	0.287792298833308	0.0238141376345922	0	FALSE	4468	11335	12493
Mdn1	1	0.1	0.1	0	0	1	5	4	0.254157	0.6	0.6	0.457513394421912	0.0238141376345922	0	FALSE	4468	11337	12494
Abracl	1	0.1	0.1	0	0	1	6	3	0.254137	0.7	0.7	0.663111511691953	0.0238141376345922	0	FALSE	4468	11338	12495
Lgr4	1	0.1	0.1	0	0	1	5	4	0.254011	0.6	0.6	0.603625256622102	0.0238141376345922	0	FALSE	4468	11339	12496
Lama5	1	0.1	0.1	0	1	0	5	4	0.253908	0.6	-0.6	0.75148966000701	0.0238141376345922	0	FALSE	4468	11341	12497
Eef2kmt	1	0.1	0.1	0	0	1	4	5	0.253875	0.6	-0.6	0.151294376846427	0.0238141376345922	0	FALSE	4468	11342	12498
Pdcl	1	0.1	0.1	0	0	1	2	7	0.2532337	0.8	-0.8	0.29330028541385	0.0238141376345922	0	FALSE	4468	11345	12499
Socs5	1	0.1	0.1	0	1	0	6	3	0.253035	0.7	-0.7	0.460342496620099	0.0238141376345922	0	FALSE	4468	11346	12500
Crtc2	1	0.1	0.1	0	0	1	3	6	0.252986	0.7	-0.7	0.157027690150719	0.0238141376345922	0	FALSE	4468	11348	12501
Dyrk1a	1	0.1	0.1	0	1	0	5	4	0.084402	0.6	-0.6	0.393195132942767	0.122378105675569	0	FALSE	3798	13350	12502
Creb3l2	1	0.111	0.1	1	0	0	4	5	0.252762333333333	0.555555555555556	-0.555555555555556	0.596965600120174	0.0238141376345922	0	FALSE	4468	11349	12503
Cpox	1	0.1	0.1	0	0	1	4	5	0.25276	0.6	-0.6	0.53818036152421	0.0238141376345922	0	FALSE	4468	11350	12504
Ifitm5	1	0.125	0.1	2	0	1	3	4	0.252575	0.625	-0.625	0.681438085223574	0.0238141376345922	0	FALSE	4468	11351	12505
Ccdc61	1	0.1	0.1	0	1	0	7	2	0.252288	0.8	-0.8	0.132291823143558	0.0238141376345922	0	FALSE	4468	11352	12506
Gps2	1	0.1	0.1	0	1	0	5	4	0.196425	0.6	-0.6	0.0214060387561965	0.111778341758652	0	FALSE	4278	11857	12507
Mobp	1	0.25	0.1	6	1	0	1	2	0.2518125	0.75	0.75	0.976240548795754	0.0238141376345922	0	FALSE	4468	11354	12508
Slc9b2	1	0.111	0.1	1	0	1	4	4	0.25173	0.555555555555556	-0.555555555555556	0.643357868909919	0.0238141376345922	0	FALSE	4468	11356	12509
Gm9573	0	NA	0	10	0	0	0	0	NA	NA	NA	NA	0.14439128886471	0	FALSE	2926	17341	12510
Parp9	1	0.1	0.1	0	1	0	4	5	0.25168	0.6	0.6	0.922587752240749	0.0238141376345922	0	FALSE	4468	11357	12511
Hs3st4	1	0.143	0.1	3	1	0	4	2	0.25142	0.714285714285714	-0.714285714285714	0.828301036502929	0.0238141376345922	0	FALSE	4468	11358	12512
Samd12	1	0.167	0.1	4	0	0	2	4	0.251408333333333	0.666666666666667	-0.666666666666667	0.585398828301037	0.0238141376345922	0	FALSE	4468	11359	12513
Syndig1	1	0.125	0.1	2	0	1	3	4	0.2511325	0.625	-0.625	0.63033899153773	0.0238141376345922	0	FALSE	4468	11361	12514
Rom1	1	0.1	0.1	0	1	0	4	5	0.25065	0.6	0.6	0.64591157177908	0.0238141376345922	0	FALSE	4468	11362	12515
Rps6kb2	1	0.1	0.1	0	1	0	3	6	0.250593	0.7	0.7	0.0832707425767363	0.0238141376345922	0	FALSE	4468	11363	12516
Saxo2	1	0.1	0.1	0	1	0	6	3	0.195268	0.7	-0.7	0.365630163737419	0.111778341758652	0	FALSE	4278	11869	12517
Aqp11	1	0.1	0.1	0	0	1	6	3	0.249148	0.7	0.7	0.762705923589204	0.0238141376345922	0	FALSE	4468	11365	12518
Klc4	1	0.1	0.1	0	1	0	5	4	0.248941	0.6	-0.6	0.342546692704421	0.0238141376345922	0	FALSE	4468	11366	12519
Edem2	1	0.1	0.1	0	1	0	6	3	0.248902	0.7	-0.7	0.441289870311952	0.0238141376345922	0	FALSE	4468	11367	12520
Agr2	1	0.333	0.1	7	0	1	1	1	0.248633333333333	0.666666666666667	-0.666666666666667	0.96479895848981	0.0238141376345922	0	FALSE	4468	11368	12521
Tmem150a	1	0.1	0.1	0	1	0	4	5	0.248253	0.6	0.6	0.494767412748485	0.0238141376345922	0	FALSE	4468	11372	12522
Grrp1	1	0.143	0.1	3	1	0	4	2	0.248241714285714	0.714285714285714	-0.714285714285714	0.699914876571028	0.0238141376345922	0	FALSE	4468	11373	12523
Unc5a	1	0.1	0.1	0	1	0	3	6	0.248041	0.7	0.7	0.782084021831656	0.0238141376345922	0	FALSE	4468	11374	12524
Myo9b	1	0.1	0.1	0	1	0	4	5	0.2478989	0.6	0.6	0.188323068449251	0.0238141376345922	0	FALSE	4468	11376	12525
Exosc6	1	0.111	0.1	1	0	0	8	1	0.247688888888889	0.888888888888889	0.888888888888889	0.328351109108207	0.0238141376345922	0	FALSE	4468	11377	12526
Hspa12b	1	0.1	0.1	0	1	0	4	5	0.247579	0.6	0.6	0.713584697811827	0.0238141376345922	0	FALSE	4468	11378	12527
Ldhd	0	0	0	0	1	0	4	5	0.4513569	0.6	0.6	0.68792248760703	0.129787189113549	0	FALSE	3453	14723	12528
